"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"554","@AmericanAir now would be a good time to start a status match program for @Delta Diamond medallions w/ amex, they just screwed us all over",FALSE,1,"AmericanAir",2017-09-26 16:45:32,FALSE,NA,"912719798227812352","22536055","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","andytschmid",0,FALSE,FALSE,NA,NA
"555","@Delta dumbest move by airline loyalty program I've ever seen. $250,000? Just force Diamonds to meet the MQDs like… https://t.co/J8IR3pWKhn",FALSE,0,"Delta",2017-09-26 16:45:21,TRUE,NA,"912719755781509121","5920532","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","eamon_devalera",0,FALSE,FALSE,NA,NA
"556","Terribly disappointed with @Delta that I cannot change a Sky ticket to fly on an earlier flight. Connect is 35 mins in ATL. #businesstravel",FALSE,0,NA,2017-09-26 16:45:21,FALSE,NA,"912719752296005632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","industrialmom",0,FALSE,FALSE,NA,NA
"557","@backlon @Delta @mrglu wtf",FALSE,0,"backlon",2017-09-26 16:45:17,FALSE,"912718846015938560","912719737888571393","1090141","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tlionelli",0,FALSE,FALSE,NA,NA
"558","@lizzieohreally @Delta Airlines are like casinos: The house always wins",FALSE,1,"lizzieohreally",2017-09-26 16:45:14,FALSE,"912719062412689408","912719724470984704","51462013","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","RaviCNN",0,FALSE,FALSE,NA,NA
"559","@Delta lol

""We are always looking for ways to improve the Medallion experience by listening to your feedback.""",FALSE,6,"backlon",2017-09-26 16:45:10,FALSE,"912718846015938560","912719707773353984","1090141","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","backlon",2,FALSE,FALSE,NA,NA
"560","@AmericanExpress I will be calling you later today to cancel my @Delta card. And time to shop for new airline. Memb… https://t.co/iPejxngwh0",FALSE,0,"AmericanExpress",2017-09-26 16:45:02,TRUE,NA,"912719674038611968","42712551","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","CaleRamaker",0,FALSE,FALSE,NA,NA
"561","@lizzieohreally @Delta v interested in the backstory on this.",FALSE,1,"lizzieohreally",2017-09-26 16:44:54,FALSE,"912719062412689408","912719639045660673","51462013","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jeneps",0,FALSE,FALSE,NA,NA
"562","RT @lizzieohreally: Yow, $eriously, @delta? https://t.co/SajnGljg2L",FALSE,0,NA,2017-09-26 16:44:50,FALSE,NA,"912719625208680448",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","helaineolen",5,TRUE,FALSE,NA,NA
"563","RT @backlon: lol bye @Delta https://t.co/nZsrzvjTx5",FALSE,0,NA,2017-09-26 16:44:44,FALSE,NA,"912719599212400642",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Chaoticonomist",9,TRUE,FALSE,NA,NA
"564","@kylekinane @Delta Good piece of music by Rush.",FALSE,1,"kylekinane",2017-09-26 16:44:31,FALSE,"912698712262152192","912719545290383360","26535267","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","theONLYjcarr",0,FALSE,FALSE,NA,NA
"565","Nice going, @Delta! Looks like it's time to take my loyalty (and my money) elsewhere! https://t.co/YuGYhLq9hU",FALSE,0,NA,2017-09-26 16:44:24,FALSE,NA,"912719515234037762",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GregoryRiggen",0,FALSE,FALSE,NA,NA
"566","@lizzieohreally @Delta Understandable for Diamond, IMHO. As long as they don’t raise it for Platinum, I’m okay with… https://t.co/la5bdl2zgo",FALSE,3,"lizzieohreally",2017-09-26 16:44:19,TRUE,"912719062412689408","912719493415149568","51462013","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","eagereyes",0,FALSE,FALSE,NA,NA
"567","I mean, at least @Delta isn't pretending they care about ordinary travelers anymore.",FALSE,0,NA,2017-09-26 16:44:17,FALSE,NA,"912719486872166401",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","texasinafrica",0,FALSE,FALSE,NA,NA
"568","@lizzieohreally @Delta Wow, okay...",FALSE,0,"lizzieohreally",2017-09-26 16:44:16,FALSE,"912719062412689408","912719479959904262","51462013","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","fastjohnny",0,FALSE,FALSE,NA,NA
"569","@lizzieohreally @Delta if everyone is Diamond, then no one is Diamond",FALSE,4,"lizzieohreally",2017-09-26 16:44:14,FALSE,"912719062412689408","912719474557583361","51462013","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fakephilsgood",0,FALSE,FALSE,NA,NA
"570","RT @jaypipes: @delta raising the minimum credit card spending amount for Diamond Medallion from $25K to $250K is OUTRAGEOUS. Goodbye Delta…",FALSE,0,NA,2017-09-26 16:44:09,FALSE,NA,"912719450658369536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","andytschmid",1,TRUE,FALSE,NA,NA
"571","@delta pilot announced how far we are from Raleigh - i’m going guess he is ITB",FALSE,0,"Delta",2017-09-26 16:44:03,FALSE,NA,"912719426172149760","5920532","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","VIX_LeeW",0,FALSE,FALSE,NA,NA
"572","@Reid_Spencer @CandiceSpencer @Delta @AmericanExpress travel screwed my company out of rides.",FALSE,0,"Reid_Spencer",2017-09-26 16:43:54,FALSE,"912714604438007808","912719390948421632","41726001","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NeilECollins",0,FALSE,FALSE,NA,NA
"573","@jeffblankenburg @Delta I wonder how many potential Diamond members got whacked by  that? $250k is a no joke hurdle",FALSE,0,"jeffblankenburg",2017-09-26 16:43:53,FALSE,"912714157664854016","912719385269297158","5688882","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","robfreeborn",0,FALSE,FALSE,NA,NA
"574","@backlon @Delta This is insane and terrible",FALSE,2,"backlon",2017-09-26 16:43:39,FALSE,"912718846015938560","912719326544764928","1090141","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pierce",0,FALSE,FALSE,NA,NA
"575","RT @backlon: lol bye @Delta https://t.co/nZsrzvjTx5",FALSE,0,NA,2017-09-26 16:43:38,FALSE,NA,"912719322119835648",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","O_Raul",9,TRUE,FALSE,NA,NA
"576","RT @rossturk: Seems I’ll never be Diamond on @Delta ever again and no longer have a reason to try... https://t.co/hWY8wQdiUP",FALSE,0,NA,2017-09-26 16:43:36,FALSE,NA,"912719313986924544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","andytschmid",3,TRUE,FALSE,NA,NA
"577","@cwwhite212 @Delta Horrible timing. Was JUST about to have you recommend me for a card.",FALSE,2,"cwwhite212",2017-09-26 16:43:30,FALSE,"912712396774535169","912719287453970433","2377771243","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eliza_ohman",0,FALSE,FALSE,NA,NA
"578","@jbhuer @Delta It's ludicrous.",FALSE,1,"jbhuer",2017-09-26 16:43:30,FALSE,"912718304506023936","912719286464065537","266056343","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dddinc",0,FALSE,FALSE,NA,NA
"579","@AllThingsMitch @Delta Switching was surprisingly easy. Comparable services with better rewards and customer servic… https://t.co/PeYWVDvgFu",FALSE,0,"AllThingsMitch",2017-09-26 16:43:29,TRUE,"912709112080633856","912719285306437632","67130264","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kannous",0,FALSE,FALSE,NA,NA
"580","RT @backlon: lol bye @Delta https://t.co/nZsrzvjTx5",FALSE,0,NA,2017-09-26 16:43:16,FALSE,NA,"912719230516236290",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","christhysthpero",9,TRUE,FALSE,NA,NA
"581","@rossturk @Delta That is completely insane! I guess I need to strongly evaluate @united.",FALSE,2,"rossturk",2017-09-26 16:43:09,FALSE,"912713369689485313","912719199931437056","2523321","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bencherian",0,FALSE,FALSE,NA,NA
"582","Hey @Delta and @DeltaAssist FUCK YOU for your bullshit card spend change for MQD waiver.  Signed.  Diamond Medallion and former customer",FALSE,0,NA,2017-09-26 16:42:58,FALSE,NA,"912719153454182401",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","shitroamersays",0,FALSE,FALSE,NA,NA
"583","@RenesPoints Just saw msg showing '19 AMEX DM MQD exemption going to $250000! Not a typo! Bye @delta and @AMEX after #MM and 20 yrs loyalty!",FALSE,1,"RenesPoints",2017-09-26 16:42:44,FALSE,NA,"912719093320568832","329090201","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hblevins",0,FALSE,FALSE,NA,NA
"584","@Delta $250,000 spend for Diamond for 2019?!!  ARE YOU KIDDING ME???  This  the most ridiculous increase (10X) I have ever heard of!",FALSE,0,"Delta",2017-09-26 16:42:42,FALSE,NA,"912719087670673409","5920532","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","deedeebyck",0,FALSE,FALSE,NA,NA
"585","RT @backlon: lol bye @Delta https://t.co/nZsrzvjTx5",FALSE,0,NA,2017-09-26 16:42:37,FALSE,NA,"912719064648372226",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FHA_715",9,TRUE,FALSE,NA,NA
"586","Yow, $eriously, @delta? https://t.co/SajnGljg2L",FALSE,11,NA,2017-09-26 16:42:36,FALSE,NA,"912719062412689408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lizzieohreally",5,FALSE,FALSE,NA,NA
"587","@searls @Delta fuckkkkkk youuuuuuu deltaaaaaaaa",FALSE,1,"searls",2017-09-26 16:42:34,FALSE,"912712295637225477","912719054967730176","9038902","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","holman",0,FALSE,FALSE,NA,NA
"588","Wow @Delta &amp; @AmericanExpress, increasing Diamond Medallion waiver from $25k to $250k?! Seriously contemplating both memberships <ed><U+00A0><U+00BD><ed><U+00B9><U+0085><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC> #Greedy",FALSE,12,NA,2017-09-26 16:42:33,FALSE,NA,"912719050534473728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AshAlexiss",1,FALSE,FALSE,NA,NA
"589","@Delta got an email saying u changed diamond qualifying spend from 25k to 250k.  That's laughable.  Hello usair.",FALSE,0,"Delta",2017-09-26 16:42:31,FALSE,NA,"912719040455565313","5920532","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The_Lobo_Solo",0,FALSE,FALSE,NA,NA
"590","@RenesPoints you know I think I am done with @delta I am going to look for the best priced tickets to Europe sometimes business is cheaper",FALSE,1,"RenesPoints",2017-09-26 16:42:29,FALSE,"912710651314884608","912719032381509633","329090201","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","michaelibrahimm",0,FALSE,FALSE,NA,NA
"591","@williamryankey @Delta So many people are going to be doing their Delta AMEX cards. I guess they have no need for loyal customers anymore?",FALSE,0,"williamryankey",2017-09-26 16:42:13,FALSE,"912709549882298369","912718965075435520","67478582","<a href=""http://klinkerapps.com"" rel=""nofollow"">Talon (Plus)</a>","StevenStratJr",0,FALSE,FALSE,NA,NA
"592","RT @RoepkePR: .@Delta Airlines increases AMEX minimum spend from $25K to $250K to qualify for Diamond status <ed><U+00A0><U+00BD><ed><U+00B2><U+00B0><U+2708><U+FE0F>#TravelTuesday https://t.co…",FALSE,0,NA,2017-09-26 16:41:59,FALSE,NA,"912718906955042816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DoHoBOB",2,TRUE,FALSE,NA,NA
"593","Shame on you, @Delta. What a slap in the face to those who have been insanely loyal to you. https://t.co/TIqQCstXVF",FALSE,0,NA,2017-09-26 16:41:53,FALSE,NA,"912718880824586240",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RuthRose84",0,FALSE,FALSE,NA,NA
"594","If you’re going to make the number ridiculous, get rid of the waiver all together and let people earn it regardless of income level @Delta.",FALSE,0,NA,2017-09-26 16:41:49,FALSE,NA,"912718865783812097",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vmd923",0,FALSE,FALSE,NA,NA
"595","lol bye @Delta https://t.co/nZsrzvjTx5",FALSE,28,NA,2017-09-26 16:41:45,FALSE,NA,"912718846015938560",NA,"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>","backlon",9,FALSE,FALSE,NA,NA
"596","RT @williamryankey: . @delta $250,000 credit card spend waiver?! Are you joking? I’ll find the door out on my own next year. Thanks for all…",FALSE,0,NA,2017-09-26 16:41:35,FALSE,NA,"912718807197798400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WantMoreMiles",3,TRUE,FALSE,NA,NA
"597","RT @rickilee: @Delta @Delta You've just taken our loyalty &amp; S**T on it. I've never been so mad, angry &amp; sad at the same time @AmericanAir g…",FALSE,0,NA,2017-09-26 16:41:28,FALSE,NA,"912718778659741697",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WantMoreMiles",3,TRUE,FALSE,NA,NA
"598","@Reid_Spencer @CandiceSpencer @Delta Total B.S.!  Are they going to grandfather current qualified members?",FALSE,0,"Reid_Spencer",2017-09-26 16:41:15,FALSE,"912714604438007808","912718723202433026","41726001","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ERICOLSON01",0,FALSE,FALSE,NA,NA
"599","@therealmehrin @Delta This happened to me too. Reached out to them and in August still have yet to hear from them.",FALSE,0,"therealmehrin",2017-09-26 16:40:57,FALSE,"905619896062668800","912718648028139520","20645018","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dj_Bsting",0,FALSE,FALSE,NA,NA
"600","RT @RoepkePR: .@Delta Airlines increases AMEX minimum spend from $25K to $250K to qualify for Diamond status <ed><U+00A0><U+00BD><ed><U+00B2><U+00B0><U+2708><U+FE0F>#TravelTuesday https://t.co…",FALSE,0,NA,2017-09-26 16:40:56,FALSE,NA,"912718644026777600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","texasinafrica",2,TRUE,FALSE,NA,NA
"601","@Delta  Thank you Delta for the credit of my flights scheduled for Florida Keys due to the castrophic hurricane event . Priceline passing it",FALSE,0,"Delta",2017-09-26 16:40:51,FALSE,NA,"912718622858055680","5920532","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ms519mike",0,FALSE,FALSE,NA,NA
"602","So if you’re super super SUPER rich, you can still have diamond status, but if you’re a normal person... nope. #deltaMQDwaiver @delta",FALSE,0,NA,2017-09-26 16:40:44,FALSE,NA,"912718593992818689",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vmd923",0,FALSE,FALSE,NA,NA
"603","RT @wawilia: Happy 20th Anniversary @CVGairport &amp; @Delta for 20yrs flying to Paris.  @NKYTriED @GrowCincyUSA https://t.co/w3rdfWwtf8",FALSE,0,NA,2017-09-26 16:40:20,FALSE,NA,"912718491979014144",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","AndreaEnders",7,TRUE,FALSE,NA,NA
"604","@Delta $250,000 spend for Diamond for 2019?!?!?!  ARE YOU KIDDING ME???  this is the most ridiculous increase (10X) I have ever heard of!",FALSE,0,"Delta",2017-09-26 16:40:18,FALSE,NA,"912718483581833216","5920532","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","deedeebyck",0,FALSE,FALSE,NA,NA
"605","@Delta is it possible to check in baggage 12 hours before flight at LAX?",FALSE,0,"Delta",2017-09-26 16:40:12,FALSE,NA,"912718459070439424","5920532","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","laura_henshaw",0,FALSE,FALSE,NA,NA
"606","RT @cwwhite212: wherein @Delta announces a $200K spending requirement to keep Skymiles status. #switchingairlinesNOW #bye https://t.co/915N…",FALSE,0,NA,2017-09-26 16:40:08,FALSE,NA,"912718442096205825",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sawickipedia",1,TRUE,FALSE,NA,NA
"607","RT @DanielPhanMpls: The MQD Waiver for diamond status on @Delta is going from $25k spend on Skymiles Amex to $250k a calendar year. So cust…",FALSE,0,NA,2017-09-26 16:40:08,FALSE,NA,"912718442091962368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sawickipedia",1,TRUE,FALSE,NA,NA
"608","""We are always looking for ways to improve the Medallion experience by listening to your feedback."" @Delta giving i… https://t.co/bSKWj9oRvT",FALSE,1,NA,2017-09-26 16:39:37,TRUE,NA,"912718310722109441",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","davislogic",0,FALSE,FALSE,NA,NA
"609","Wow. I'm not wealthy enough for status on @Delta anymore. #diamond #deltaairlines Is there anything left that can be earned? Or just $$$?",FALSE,4,NA,2017-09-26 16:39:35,FALSE,NA,"912718304506023936",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jbhuer",0,FALSE,FALSE,NA,NA
"610","@Delta 250K spending?!!!!!  End of my Diamond status and end of my loyalty.",FALSE,0,"Delta",2017-09-26 16:39:30,FALSE,NA,"912718281026539520","5920532","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pittcanuck",0,FALSE,FALSE,NA,NA
"611","@mpls_jayhawk @GoldboxATL @DavidSchmeichel @Delta Well let’s ask @AskAmex   What’s your opinion on this.....",FALSE,0,"mpls_jayhawk",2017-09-26 16:39:25,FALSE,"912717573757612032","912718259035754504","1363065866","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fakerenespoints",0,FALSE,FALSE,NA,NA
"612","@mpls_jayhawk @fakerenespoints @DavidSchmeichel @Delta My guess the group of people with 4+ delta Amex is small % of users.",FALSE,0,"mpls_jayhawk",2017-09-26 16:39:20,FALSE,"912717573757612032","912718240199188480","1363065866","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GoldboxATL",0,FALSE,FALSE,NA,NA
"613","@gollmann @Delta Dear Mr. Ollmann. UR <U+2B07><U+FE0F> from<ed><U+00A0><U+00BD><ed><U+00B2><U+008E> 2 <ed><U+00A0><U+00BE><ed><U+00B5><U+0087>or <ed><U+00A0><U+00BE><ed><U+00B5><U+0088>kthxbai.",FALSE,0,"gollmann",2017-09-26 16:39:16,FALSE,"912713733486600193","912718223140966400","18163953","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nickdothutton",0,FALSE,FALSE,NA,NA
"614","RT @USAMANCITYFAN: @Delta Hello Delta I just got an email from Sandeep Dube.  To keep my Diamond status I now have to spend $250,000? Up fr…",FALSE,0,NA,2017-09-26 16:39:08,FALSE,NA,"912718189213081600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lukemill",1,TRUE,FALSE,NA,NA
